Frequency (THz),Background Power Spectrum,Sample Power Spectrum
0.60272216796875,8719.695452415273,5854.553319050707
0.606536865234375,8473.51122686369,5751.763564682007
0.6103515625,8758.974199139815,6012.483147986481
0.614166259765625,8794.575717152677,5999.36859587761
0.61798095703125,8767.46553182321,6030.868451513002
0.621795654296875,8928.321286947223,6262.191272362539
0.6256103515625,8771.671410970466,6098.141126463593
0.629425048828125,9168.678539726407,6514.080261377737
0.63323974609375,8746.42314496898,6341.376231200685
0.637054443359375,8785.613310632345,6296.480627230863
0.640869140625,8822.65225055434,6368.2052205309865
0.644683837890625,8810.29501196661,6390.176660971504
0.64849853515625,8814.666478462736,6450.855209129385
0.652313232421875,8788.923239215024,6470.410718495999
0.6561279296875,8496.680412857682,6406.547684116702
0.659942626953125,8523.020765986339,6384.971147028807
0.66375732421875,8334.510828123,6299.237909683772
0.667572021484375,8336.857331266068,6290.939279993207
0.67138671875,8401.787692771632,6357.54631842846
0.675201416015625,8030.305975584796,6137.053839808157
0.67901611328125,8088.727104919089,6093.266424405116
0.682830810546875,7787.042171164552,5930.517353509218
0.6866455078125,8097.668617611221,6143.254183015909
0.690460205078125,7543.192698304102,5831.814152899549
0.69427490234375,7645.1730992189005,5890.3325233286705
0.698089599609375,7537.317112172902,5737.797000924632
0.701904296875,7448.569200781578,5743.563758602721
0.705718994140625,7474.759339800451,5754.723743583408
0.70953369140625,7278.337863491135,5572.670344478827
0.713348388671875,7323.764165746865,5647.471691005151
0.7171630859375,7102.599123080133,5466.7276867142555
0.720977783203125,7139.654907488128,5474.5444199859085
0.72479248046875,7144.272419560611,5458.998584277194
0.728607177734375,6887.232306599641,5249.657822590232
0.732421875,7157.077454673238,5375.0578548661115
0.736236572265625,6921.324819951662,5201.09085399932
0.74005126953125,7117.839788418702,5356.763458987372
0.743865966796875,7029.269520676543,5280.6467013712145
0.7476806640625,6893.899942478275,5196.897655379264
0.751495361328125,6988.864228830836,5270.856365295573
0.75531005859375,6809.192122591891,5096.22995654485
0.759124755859375,6889.682256605847,5237.010025907346
0.762939453125,6706.363121296511,5095.156143815496
0.766754150390625,6793.869785354404,5090.424731893877
0.77056884765625,6639.333980856188,5043.002606879979
0.774383544921875,6571.322873284816,4907.962962843242
0.7781982421875,6560.756280100289,4989.610380623688
0.782012939453125,6312.131406566937,4739.443660037094
0.78582763671875,6438.20084850158,4814.287905186317
0.789642333984375,6243.924535602273,4668.442194446806
0.79345703125,6354.005965803512,4638.208888123035
0.797271728515625,6064.938342622131,4548.667997443373
0.80108642578125,5985.084240178793,4495.809477774725
0.804901123046875,5992.410451592685,4477.532534631926
0.8087158203125,5801.85907101066,4396.457907355731
0.812530517578125,5865.272084558876,4411.084433784191
0.81634521484375,5706.378544275122,4346.318819409034
0.820159912109375,5729.610359945024,4258.069636834221
0.823974609375,5660.1428236683705,4181.420106742717
0.827789306640625,5723.684613629716,4256.428122103129
0.83160400390625,5657.722994448237,4195.415634354715
0.835418701171875,5619.492443842109,4130.118933055373
0.8392333984375,5712.511871799878,4133.707154001865
0.843048095703125,5573.174086448277,4187.088534758522
0.84686279296875,5666.846564815053,4106.407929971701
0.850677490234375,5603.588400797566,4095.282079612456
0.8544921875,5677.264506798603,4111.162383399788
0.858306884765625,5728.918200141415,4125.735705897509
0.86212158203125,5606.229729391458,4070.250572366007
0.865936279296875,5659.76686923935,3995.1581662879
0.8697509765625,5673.468285015437,3948.039010627939
0.873565673828125,5613.83276613851,3954.1273745209046
0.87738037109375,5520.142425793365,3840.4487669548794
0.881195068359375,5610.384827503402,3891.9164533758
0.885009765625,5477.890483975092,3840.5380969467988
0.888824462890625,5485.628748090409,3761.4195893848737
0.89263916015625,5318.152861442636,3695.7666357489857
0.896453857421875,5335.051636153162,3640.9227106324433
0.9002685546875,5334.810715033949,3579.6800169879707
0.904083251953125,5094.505834593209,3403.44006091258
0.90789794921875,5232.748671341616,3449.5034501392433
0.911712646484375,5059.569215486631,3310.1563120827345
0.91552734375,5084.311682086207,3312.0843902376637
0.919342041015625,4919.382397851382,3152.2627660360417
0.92315673828125,4879.4672445352035,3050.088884902523
0.926971435546875,4873.014966480723,2998.124895291882
0.9307861328125,4687.63141252658,2841.388938418737
0.934600830078125,4767.728802003102,2797.750456812395
0.93841552734375,4576.002408213678,2628.211112402256
0.942230224609375,4661.638146173224,2566.2514517157797
0.946044921875,4608.528783499497,2427.261887635706
0.949859619140625,4525.643888332444,2280.7765876583276
0.95367431640625,4665.105302943871,2167.6047592510354
0.957489013671875,4510.547555503549,2012.688012296957
0.9613037109375,4591.517040856148,1871.8648561919858
0.965118408203125,4597.708900330431,1802.699435977735
0.96893310546875,4601.595118552124,1787.9564817764287
0.972747802734375,4657.465718314726,1800.6271404016709
0.9765625,4505.46074387338,1854.5857188143848
0.980377197265625,4597.221390050517,1977.7511630698302
0.98419189453125,4574.8769960392165,2141.6090700216077
0.988006591796875,4570.023673197504,2288.769245079662
0.9918212890625,4583.117751673327,2429.768006048432
0.995635986328125,4504.94922245932,2502.54045357896
0.99945068359375,4541.324310383306,2648.8070071670136
1.003265380859375,4434.229166372553,2706.6470861810108
1.007080078125,4483.743628137707,2754.333506991031
1.010894775390625,4422.335372282932,2788.194346594225
1.01470947265625,4357.023924731775,2811.5562178387777
1.018524169921875,4317.745227949706,2800.452891607476
1.0223388671875,4224.4573323056475,2759.9621086272537
1.026153564453125,4191.466458219532,2779.491322702649
1.02996826171875,4159.225501173063,2743.905098938058
1.033782958984375,4074.0615375479697,2690.6200774242366
1.03759765625,4048.2295326398785,2705.149575548864
1.041412353515625,3973.5984329325074,2599.018144950136
1.04522705078125,3950.5928700549293,2603.64894813421
1.049041748046875,3886.2822313618162,2525.893318620631
1.0528564453125,3829.6061294968304,2520.91530696638
1.056671142578125,3797.023680677611,2523.1846228563377
1.06048583984375,3737.033386754956,2510.9431851514732
1.064300537109375,3734.166361792618,2444.0323127543393
1.068115234375,3732.2965519228533,2426.3647744972295
1.071929931640625,3700.5700487238214,2373.539328359133
1.07574462890625,3726.431363800182,2367.241523660527
1.079559326171875,3600.450860901961,2331.6323382401993
1.0833740234375,3697.7304739010187,2373.881537598261
1.087188720703125,3581.9076117426607,2315.3208220324177
1.09100341796875,3686.4455190281246,2299.5964780745776
1.094818115234375,3627.6232990172143,2284.371260486714
1.0986328125,3544.732948379071,2252.4841070594953
1.102447509765625,3540.517320410102,2248.926464412729
1.10626220703125,3400.625286967346,2163.0543138939547
1.110076904296875,3386.38655721878,2150.6831033850845
1.1138916015625,3348.0041626355987,2093.892046798552
1.117706298828125,3374.018790338362,2046.687504314374
1.12152099609375,3321.8834066347176,2004.3394511854567
1.125335693359375,3266.463098965205,1945.9813905680976
1.129150390625,3265.85520800617,1887.3274976935697
1.132965087890625,3221.1022872188387,1812.8443961528417
1.13677978515625,3143.837246654151,1742.1192474079864
1.140594482421875,3109.895868092455,1639.8875559172436
1.1444091796875,3072.471015441107,1516.8520452220585
1.148223876953125,3006.705091358607,1452.948319518136
1.15203857421875,2976.325476136676,1340.2526092821088
1.155853271484375,2939.041167878155,1236.2909718428039
1.15966796875,2902.753607178583,1164.0249421213891
1.163482666015625,2812.5824153631197,1089.576776809371
1.16729736328125,2775.8503407273283,1019.3324420107668
1.171112060546875,2782.129752292872,999.7444168334888
1.1749267578125,2701.2858807217835,1011.1716795282732
1.178741455078125,2667.9110840235276,1052.9533172210874
1.18255615234375,2715.045657779495,1126.3065473833008
1.186370849609375,2747.594095322133,1228.4868613724325
1.190185546875,2702.216834200537,1276.8653934848655
1.194000244140625,2671.134166389673,1373.6188200220524
1.19781494140625,2609.717519584599,1403.2858169716112
1.201629638671875,2613.6413282057965,1447.871630745886
1.2054443359375,2604.962955862281,1416.162564022028
1.209259033203125,2555.180069928772,1426.004801663352
1.21307373046875,2516.341547606666,1419.9835104521742
1.216888427734375,2472.855725640178,1371.786368181868
1.220703125,2452.822569477164,1370.679868685888
1.224517822265625,2370.8823155318446,1345.3042360460847
1.22833251953125,2361.394918292662,1293.8369153484523
1.232147216796875,2283.3178437020406,1269.942873578145
1.2359619140625,2276.2562600152232,1263.5323982342122
1.239776611328125,2247.7096644490434,1206.8887072717202
1.24359130859375,2207.409126158509,1182.7879766426404
1.247406005859375,2172.620387358763,1130.7038541836116
1.251220703125,2112.505390441786,1129.2451154685784
1.255035400390625,2136.422759270191,1103.2582635767135
1.25885009765625,2055.454707394007,1073.1829686340732
1.262664794921875,2040.3962091794006,1065.477133932741
1.2664794921875,2009.7653983386465,1013.2057533580697
1.270294189453125,1989.946750514642,987.6131080162859
1.27410888671875,1933.3036239697021,961.9308191187819
1.277923583984375,1926.0709510007973,894.0109666148015
1.28173828125,1882.0398368137394,845.1910313222928
1.285552978515625,1864.043392319837,807.0707180370998
1.28936767578125,1825.4220042481786,733.9268101437801
1.293182373046875,1789.5156581979884,685.3984424532633
1.2969970703125,1775.0579645253042,614.7845397101912
1.300811767578125,1756.7615605622766,555.9502287173958
1.30462646484375,1718.9402237088575,511.28446633164197
1.308441162109375,1679.1193019907803,499.33524015965446
1.312255859375,1665.4194039416382,494.3541985797978
1.316070556640625,1632.577608188012,498.5825039832124
1.31988525390625,1623.883365092953,547.6356742188104
1.323699951171875,1588.2933078472256,582.8757801391431
1.3275146484375,1558.2376548370767,630.0381002964658
1.331329345703125,1542.0860023586677,650.616856206826
1.33514404296875,1506.2924269745404,654.8907254034272
1.338958740234375,1466.0427719276292,682.9122950119366
1.3427734375,1419.2468651434267,688.0354998596882
1.346588134765625,1443.7836502790367,694.3855354194513
1.35040283203125,1412.6271127193038,692.5236387831369
1.354217529296875,1364.9596143504173,673.8803363176129
1.3580322265625,1367.8407476306545,662.7974880407137
1.361846923828125,1343.0165737057887,657.5906004990991
1.36566162109375,1308.4895588567877,611.3188425339781
1.369476318359375,1290.154471562474,607.4351843949593
1.373291015625,1287.1317462441252,571.4665281160893
1.377105712890625,1254.4264040425273,541.3948344412689
1.38092041015625,1231.5336815809344,523.9328526283044
1.384735107421875,1242.4882950460383,505.35085270299606
1.3885498046875,1228.1066030791399,502.69835541365245
1.392364501953125,1180.6540012223165,488.3856958636291
1.39617919921875,1194.0083872644311,480.60793440793543
1.399993896484375,1170.975639704497,484.3693231796682
1.40380859375,1154.6752923215854,464.35993319091745
1.407623291015625,1150.1933625297625,457.01772042614084
1.41143798828125,1132.0394677760269,452.70920449235007
1.415252685546875,1141.544814534585,433.4864429836278
1.4190673828125,1104.270196350576,423.88497080010654
1.422882080078125,1070.4543162285713,407.346769885062
1.42669677734375,1084.8099722364125,411.5084080169177
1.430511474609375,1039.7041584734202,416.6567258250933
1.434326171875,1061.2848542124198,425.94739707456296
1.438140869140625,1036.886115015877,420.13561061321343
1.44195556640625,1010.7189028202796,412.25223831075897
1.445770263671875,1023.7728087111698,426.4676158135921
1.4495849609375,1001.5436365942982,416.87027281694156
1.453399658203125,984.11207126674,422.6928861720868
1.45721435546875,975.3492626646173,416.61994146265516
1.461029052734375,977.8626074101225,430.8015643922497
1.46484375,953.3931964588406,419.12884225860824
1.468658447265625,950.6678287582424,436.37509772004125
1.47247314453125,942.6065846471689,422.7168976978514
1.476287841796875,924.5658290305055,438.1549788160416
1.4801025390625,914.55970514095,451.09235310587826
1.483917236328125,902.5801504022553,438.7116762782825
1.48773193359375,902.6278740659114,442.09980558109953
1.491546630859375,900.9156054469058,450.8371712319825
1.495361328125,875.5575744064863,456.55754858379197
1.499176025390625,861.077319520061,465.22533224576875
1.50299072265625,833.1034781407473,443.51944945897446
1.506805419921875,854.3533562730407,455.34120904484746
1.5106201171875,862.3080054856839,439.9949381594417
1.514434814453125,847.1487937889582,449.137399348454
1.51824951171875,823.125264406266,438.97863054615226
1.522064208984375,832.647472468626,446.6513404830977
1.52587890625,827.6101205386716,462.54843455043675
1.529693603515625,814.2482678664015,455.19220747334793
1.53350830078125,817.7497898865479,464.0481154491339
1.537322998046875,806.9388054757958,459.5391624267738
1.5411376953125,807.2259789166442,442.801645686036
1.544952392578125,817.989148244749,435.8615844741563
1.54876708984375,793.4178710690385,446.4958322640205
1.552581787109375,804.3146389680194,445.56282371578686
1.556396484375,793.1316485463321,454.0046684463017
1.560211181640625,785.4415990834092,441.9306461984137
1.56402587890625,781.3477132681229,442.45668531361383
1.567840576171875,761.5799807059877,447.7010757422785
1.5716552734375,762.6650338469675,443.41140819428205
1.575469970703125,776.4982657891067,454.3505479276468
1.57928466796875,750.7909395393301,426.5439511190327
1.583099365234375,730.626642890963,428.5840064997624
1.5869140625,729.2310702141525,406.84609552897246
1.590728759765625,712.3268101368382,440.91781964062295
1.59454345703125,728.9136900691428,420.71186129027683
1.598358154296875,722.5711235240167,415.5460913530753
